YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-05,WEEKDAY,12,TRAIN,NS16,39003,35924
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,NS16,23825,19081
2024-05,WEEKDAY,6,TRAIN,EW24/NS1,34353,79933
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,EW24/NS1,8338,14233
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,SW5,3627,2278
2024-05,WEEKDAY,8,TRAIN,SW5,19423,4849
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,CC24,501,517
2024-05,WEEKDAY,23,TRAIN,CC24,2152,1248
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,CC11,1394,1643
2024-05,WEEKDAY,23,TRAIN,CC11,4604,3075
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,TE6,4786,5951
2024-05,WEEKDAY,17,TRAIN,TE6,10624,18369
2024-05,WEEKDAY,14,TRAIN,CC26,2563,3223
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,CC26,1155,1276
2024-05,WEEKDAY,22,TRAIN,TE16,4319,6844
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,TE16,2044,3367
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,NS4/BP1,16526,11122
2024-05,WEEKDAY,8,TRAIN,NS4/BP1,88430,35491
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,NS12,5214,9967
2024-05,WEEKDAY,20,TRAIN,NS12,10662,25004
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,TE3,4722,3422
2024-05,WEEKDAY,15,TRAIN,TE3,11278,7151
2024-05,WEEKDAY,19,TRAIN,PE4,1694,4140
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,PE4,904,1331
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,DT18,1136,3721
2024-05,WEEKDAY,9,TRAIN,DT18,4587,88888
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,EW5,1846,120
2024-05,WEEKDAY,5,TRAIN,EW5,10635,1085
2024-05,WEEKDAY,15,TRAIN,NS25/EW13,44890,41091
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,NS25/EW13,39111,36831
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,DT30,854,4782
2024-05,WEEKDAY,22,TRAIN,DT30,1780,10585
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,EW20,1912,4898
2024-05,WEEKDAY,22,TRAIN,EW20,4681,10527
2024-05,WEEKDAY,22,TRAIN,TE8,6862,6416
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,TE8,2972,2638
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,TE4,3023,2609
2024-05,WEEKDAY,17,TRAIN,TE4,14991,6198
2024-05,WEEKDAY,7,TRAIN,SE5,8883,10783
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,SE5,892,405
2024-05,WEEKDAY,5,TRAIN,SW1,208,204
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,SW1,44,42
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,PW1,20,440
2024-05,WEEKDAY,7,TRAIN,PW1,386,2014
2024-05,WEEKDAY,12,TRAIN,NS15,29869,21628
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,NS15,8133,4094
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,CC19/DT9,2726,1927
2024-05,WEEKDAY,20,TRAIN,CC19/DT9,5229,4802
2024-05,WEEKDAY,14,TRAIN,EW10,7352,9035
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,EW10,6365,8172
2024-05,WEEKDAY,15,TRAIN,EW27,35541,43772
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,EW27,23536,26959
2024-05,WEEKDAY,21,TRAIN,CC26,2660,2687
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,CC26,617,1415
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,EW20,7066,4799
2024-05,WEEKDAY,11,TRAIN,EW20,11254,8014
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,EW23,224,1077
2024-05,WEEKDAY,0,TRAIN,EW23,440,2397
2024-05,WEEKDAY,10,TRAIN,CG2,13933,22517
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,CG2,7661,13581
2024-05,WEEKDAY,15,TRAIN,DT30,5233,7227
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,DT30,3483,3668
2024-05,WEEKDAY,16,TRAIN,NE16/STC,43749,57599
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,NE16/STC,23675,26925
2024-05,WEEKDAY,13,TRAIN,NS9/TE2,50769,54452
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NS9/TE2,31232,32408
2024-05,WEEKDAY,17,TRAIN,DT5,21793,24808
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,DT5,8953,9664
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,SE3,1332,252
2024-05,WEEKDAY,7,TRAIN,SE3,13197,2292
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,CC4/DT15,8369,15150
2024-05,WEEKDAY,13,TRAIN,CC4/DT15,24624,25447
2024-05,WEEKDAY,16,TRAIN,CC5,5047,3678
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,CC5,3614,2681
2024-05,WEEKDAY,10,TRAIN,NS13,49635,30618
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,NS13,27842,18610
2024-05,WEEKDAY,5,TRAIN,PE7,1557,95
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,PE7,376,12
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,CC12,2810,1694
2024-05,WEEKDAY,8,TRAIN,CC12,22913,8102
2024-05,WEEKDAY,23,TRAIN,EW21/CC22,7539,4904
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,EW21/CC22,2625,2245
2024-05,WEEKDAY,15,TRAIN,CC17/TE9,16694,5555
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,CC17/TE9,2080,2527
2024-05,WEEKDAY,10,TRAIN,CC7,5162,4125
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,CC7,3739,2604
2024-05,WEEKDAY,18,TRAIN,CC14,15883,17046
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,CC14,3205,3484
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,CC2,2295,2501
2024-05,WEEKDAY,11,TRAIN,CC2,3940,4337
2024-05,WEEKDAY,18,TRAIN,DT8,13017,9678
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,DT8,1890,2613
2024-05,WEEKDAY,16,TRAIN,DT3,7652,8906
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,DT3,4293,3834
2024-05,WEEKDAY,13,TRAIN,NS23,37958,36444
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NS23,17415,30130
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NS5,9062,17714
2024-05,WEEKDAY,21,TRAIN,NS5,13656,39814
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,SW3,295,1451
2024-05,WEEKDAY,21,TRAIN,SW3,603,3341
2024-05,WEEKDAY,7,TRAIN,DT2,7276,13215
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,DT2,682,490
2024-05,WEEKDAY,8,TRAIN,CC20,14154,8876
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,CC20,2532,2345
2024-05,WEEKDAY,0,TRAIN,PW5,12,596
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,PW5,4,366
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,EW2/DT32,24767,16233
2024-05,WEEKDAY,9,TRAIN,EW2/DT32,71809,42713
2024-05,WEEKDAY,14,TRAIN,CC19/DT9,6695,7092
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,CC19/DT9,4930,4991
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,DT29,4185,1531
2024-05,WEEKDAY,8,TRAIN,DT29,32905,9738
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,NS24/NE6/CC1,207,65
2024-05,WEEKDAY,5,TRAIN,NS24/NE6/CC1,493,369
2024-05,WEEKDAY,11,TRAIN,CC17/TE9,4422,3191
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,CC17/TE9,2933,1839
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NS5,13019,19197
2024-05,WEEKDAY,18,TRAIN,NS5,44277,101435
2024-05,WEEKDAY,13,TRAIN,BP9,2723,2089
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,BP9,1340,938
2024-05,WEEKDAY,16,TRAIN,PE2,5084,6794
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,PE2,2728,2802
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,PW7,571,1277
2024-05,WEEKDAY,22,TRAIN,PW7,1178,2551
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,CC24,2905,4584
2024-05,WEEKDAY,11,TRAIN,CC24,21389,21735
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,SW4,298,1193
2024-05,WEEKDAY,22,TRAIN,SW4,516,2980
2024-05,WEEKDAY,6,TRAIN,NS12,34888,7101
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,NS12,4680,1520
2024-05,WEEKDAY,15,TRAIN,NS24/NE6/CC1,35197,29339
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,NS24/NE6/CC1,27044,24623
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,TE6,6734,2717
2024-05,WEEKDAY,11,TRAIN,TE6,9418,3824
2024-05,WEEKDAY,12,TRAIN,EW18,18338,14448
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,EW18,10306,7646
2024-05,WEEKDAY,22,TRAIN,NS3,6515,19237
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,NS3,2850,8607
2024-05,WEEKDAY,11,TRAIN,PE6,8461,5890
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,PE6,4964,3457
2024-05,WEEKDAY,18,TRAIN,NS12,24621,52869
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NS12,8185,10301
2024-05,WEEKDAY,16,TRAIN,NS28,2471,3211
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,NS28,4674,2259
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,BP5,1247,802
2024-05,WEEKDAY,9,TRAIN,BP5,2728,1897
2024-05,WEEKDAY,0,TRAIN,NE12/CC13,486,4106
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,NE12/CC13,224,1927
2024-05,WEEKDAY,19,TRAIN,EW21/CC22,51501,32697
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,EW21/CC22,8727,8606
2024-05,WEEKDAY,15,TRAIN,DT33,11646,12902
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,DT33,7087,6931
2024-05,WEEKDAY,9,TRAIN,NS19,54938,40538
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,NS19,19974,14581
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,NE15,6955,2727
2024-05,WEEKDAY,7,TRAIN,NE15,77873,11458
2024-05,WEEKDAY,5,TRAIN,EW33,5989,700
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,EW33,952,121
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,TE14/NS22,7745,2307
2024-05,WEEKDAY,23,TRAIN,TE14/NS22,15709,4648
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,NE4/DT19,38561,34205
2024-05,WEEKDAY,14,TRAIN,NE4/DT19,60396,52609
2024-05,WEEKDAY,20,TRAIN,SW8,932,2624
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,SW8,443,1107
2024-05,WEEKDAY,19,TRAIN,TE4,7246,8969
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,TE4,2660,2580
2024-05,WEEKDAY,5,TRAIN,DT28,2304,355
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,DT28,458,25
2024-05,WEEKDAY,7,TRAIN,EW15,10871,73851
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,EW15,2125,7114
2024-05,WEEKDAY,12,TRAIN,PE5,5415,3603
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,PE5,3974,2450
2024-05,WEEKDAY,23,TRAIN,TE3,806,5427
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,TE3,360,2591
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,DT3,230,4
2024-05,WEEKDAY,5,TRAIN,DT3,914,11
2024-05,WEEKDAY,5,TRAIN,EW16/NE3/TE17,2070,310
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,EW16/NE3/TE17,418,41
2024-05,WEEKDAY,9,TRAIN,DT2,4133,3834
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,DT2,1498,568
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,EW16/NE3/TE17,14048,9739
2024-05,WEEKDAY,16,TRAIN,EW16/NE3/TE17,53834,19817
2024-05,WEEKDAY,19,TRAIN,EW31,11950,4333
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,EW31,2227,2168
2024-05,WEEKDAY,18,TRAIN,NE5,55671,27853
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NE5,7628,10433
2024-05,WEEKDAY,22,TRAIN,NS15,11515,12707
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,NS15,2615,5881
2024-05,WEEKDAY,6,TRAIN,DT27,7625,6445
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,DT27,1679,884
2024-05,WEEKDAY,17,TRAIN,BP2,3132,4812
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,BP2,1574,1307
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,PW3,1441,1045
2024-05,WEEKDAY,17,TRAIN,PW3,2355,2187
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,DT23,969,1893
2024-05,WEEKDAY,9,TRAIN,DT23,3973,17477
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,CG2,3711,433
2024-05,WEEKDAY,5,TRAIN,CG2,7320,983
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,DT25,1006,2568
2024-05,WEEKDAY,21,TRAIN,DT25,2931,5726
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NE4/DT19,39105,37744
2024-05,WEEKDAY,17,TRAIN,NE4/DT19,87918,67814
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,SW8,1057,459
2024-05,WEEKDAY,8,TRAIN,SW8,4234,2654
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,TE16,2038,3985
2024-05,WEEKDAY,21,TRAIN,TE16,4785,8378
2024-05,WEEKDAY,17,TRAIN,CC26,24005,5090
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,CC26,2380,1753
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,CC12,3908,1945
2024-05,WEEKDAY,11,TRAIN,CC12,7357,3297
2024-05,WEEKDAY,20,TRAIN,CG1/DT35,27543,5871
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,CG1/DT35,9040,4076
2024-05,WEEKDAY,18,TRAIN,CC4/DT15,89767,38057
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,CC4/DT15,15153,12444
2024-05,WEEKDAY,0,TRAIN,EW26,75,4737
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,EW26,21,2342
2024-05,WEEKDAY,10,TRAIN,NS8,21268,10295
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,NS8,11039,6125
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,CG2,16883,7861
2024-05,WEEKDAY,21,TRAIN,CG2,29767,15425
2024-05,WEEKDAY,16,TRAIN,NS11,29763,47695
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,NS11,18966,21583
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,EW16/NE3/TE17,13870,13431
2024-05,WEEKDAY,12,TRAIN,EW16/NE3/TE17,46473,37876
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,SE2,3334,1419
2024-05,WEEKDAY,8,TRAIN,SE2,17387,2705
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,EW29,7856,8750
2024-05,WEEKDAY,19,TRAIN,EW29,35924,13602
2024-05,WEEKDAY,8,TRAIN,NS7,45623,44318
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,NS7,16619,17250
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NE17/PTC,27047,31524
2024-05,WEEKDAY,18,TRAIN,NE17/PTC,60657,135779
2024-05,WEEKDAY,11,TRAIN,EW31,1718,842
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,EW31,1508,507
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,CC7,1858,3944
2024-05,WEEKDAY,21,TRAIN,CC7,5109,9072
2024-05,WEEKDAY,23,TRAIN,PW5,180,2219
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,PW5,128,1447
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,TE8,7494,5652
2024-05,WEEKDAY,12,TRAIN,TE8,8645,9407
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,BP11,1004,1739
2024-05,WEEKDAY,19,TRAIN,BP11,2320,9685
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,EW24/NS1,48240,42754
2024-05,WEEKDAY,16,TRAIN,EW24/NS1,84523,66232
2024-05,WEEKDAY,5,TRAIN,NE4/DT19,1520,98
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,NE4/DT19,403,14
2024-05,WEEKDAY,16,TRAIN,SE4,2983,4346
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,SE4,1695,1813
2024-05,WEEKDAY,23,TRAIN,DT33,1664,13460
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,DT33,812,5889
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,CE1/DT16,38775,8392
2024-05,WEEKDAY,22,TRAIN,CE1/DT16,56660,16333
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NS21/DT11,22573,25419
2024-05,WEEKDAY,21,TRAIN,NS21/DT11,52298,58251
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,SW3,1421,469
2024-05,WEEKDAY,8,TRAIN,SW3,5959,1714
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,BP3,2223,2292
2024-05,WEEKDAY,17,TRAIN,BP3,4655,7649
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,BP7,285,533
2024-05,WEEKDAY,13,TRAIN,BP7,646,915
2024-05,WEEKDAY,13,TRAIN,SE4,3560,3558
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,SE4,2211,1745
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,BP9,325,940
2024-05,WEEKDAY,21,TRAIN,BP9,681,2107
2024-05,WEEKDAY,10,TRAIN,NS16,41758,29986
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,NS16,24048,15606
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,EW17,5683,11033
2024-05,WEEKDAY,22,TRAIN,EW17,12036,24323
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,SE3,2133,608
2024-05,WEEKDAY,9,TRAIN,SE3,5482,1080
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,DT5,8874,8177
2024-05,WEEKDAY,16,TRAIN,DT5,15718,16521
2024-05,WEEKDAY,18,TRAIN,NS20,130789,52659
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NS20,17517,13853
2024-05,WEEKDAY,21,TRAIN,NS25/EW13,88496,11125
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NS25/EW13,41121,5432
2024-05,WEEKDAY,5,TRAIN,TE13,40,53
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,TE13,2,4
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,EW21/CC22,12890,9919
2024-05,WEEKDAY,13,TRAIN,EW21/CC22,24590,25627
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,EW7,732,123
2024-05,WEEKDAY,5,TRAIN,EW7,3971,700
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,EW29,346,1343
2024-05,WEEKDAY,23,TRAIN,EW29,917,1398
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,EW14/NS26,11559,4110
2024-05,WEEKDAY,21,TRAIN,EW14/NS26,56702,8726
2024-05,WEEKDAY,18,TRAIN,PW3,2553,3234
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,PW3,1099,1112
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,TE6,4261,4546
2024-05,WEEKDAY,15,TRAIN,TE6,7899,8796
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,TE22,3615,7222
2024-05,WEEKDAY,18,TRAIN,TE22,3672,9016
2024-05,WEEKDAY,6,TRAIN,CG2,9189,11667
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,CG2,4721,3364
2024-05,WEEKDAY,5,TRAIN,SW6,1529,91
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,SW6,322,21
2024-05,WEEKDAY,0,TRAIN,PW7,88,385
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,PW7,45,164
2024-05,WEEKDAY,23,TRAIN,NE13,2709,11622
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,NE13,1456,5186
2024-05,WEEKDAY,10,TRAIN,DT7,3064,2996
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,DT7,2164,1739
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,DT20,3058,3258
2024-05,WEEKDAY,16,TRAIN,DT20,6101,7216
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,SW5,5034,3754
2024-05,WEEKDAY,10,TRAIN,SW5,7693,5607
2024-05,WEEKDAY,10,TRAIN,CG1/DT35,3892,29332
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,CG1/DT35,2501,6992
2024-05,WEEKDAY,12,TRAIN,CG2,19362,26886
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,CG2,11117,18180
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NE1/CC29,45415,30508
2024-05,WEEKDAY,18,TRAIN,NE1/CC29,146835,84257
2024-05,WEEKDAY,14,TRAIN,DT6,12383,6526
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,DT6,2830,2531
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,EW27,24690,18867
2024-05,WEEKDAY,11,TRAIN,EW27,31523,29800
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,CC5,2448,2959
2024-05,WEEKDAY,12,TRAIN,CC5,4701,5227
2024-05,WEEKDAY,19,TRAIN,DT17,65268,7654
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,DT17,3328,2757
2024-05,WEEKDAY,5,TRAIN,TE4,574,401
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,TE4,84,34
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,EW14/NS26,1337,3601
2024-05,WEEKDAY,6,TRAIN,EW14/NS26,2693,36258
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NS21/DT11,35609,36718
2024-05,WEEKDAY,17,TRAIN,NS21/DT11,102198,95761
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,EW26,19768,8070
2024-05,WEEKDAY,8,TRAIN,EW26,116804,37947
2024-05,WEEKDAY,6,TRAIN,PE3,8977,1566
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,PE3,977,377
2024-05,WEEKDAY,14,TRAIN,CC8,13963,7446
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,CC8,5351,4498
2024-05,WEEKDAY,16,TRAIN,DT2,5988,2333
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,DT2,947,1119
2024-05,WEEKDAY,7,TRAIN,BP3,22794,2347
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,BP3,2156,495
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,NS12,6260,10637
2024-05,WEEKDAY,19,TRAIN,NS12,15842,44265
2024-05,WEEKDAY,8,TRAIN,TE3,31330,19255
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,TE3,5414,3044
2024-05,WEEKDAY,13,TRAIN,PW1,1664,2632
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,PW1,1877,2083
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,SW8,1309,464
2024-05,WEEKDAY,9,TRAIN,SW8,2879,1298
2024-05,WEEKDAY,17,TRAIN,DT27,26335,11912
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,DT27,5467,4555
2024-05,WEEKDAY,0,TRAIN,PE5,29,881
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,PE5,17,429
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,NE5,2143,5974
2024-05,WEEKDAY,9,TRAIN,NE5,5544,43614
2024-05,WEEKDAY,22,TRAIN,NS20,16180,7935
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,NS20,6000,3449
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,BP4,732,148
2024-05,WEEKDAY,6,TRAIN,BP4,4288,1139
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,DT3,6245,2499
2024-05,WEEKDAY,11,TRAIN,DT3,7648,3196
2024-05,WEEKDAY,13,TRAIN,CC6,9951,12765
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,CC6,6358,8743
2024-05,WEEKDAY,20,TRAIN,CC17/TE9,3788,6501
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,CC17/TE9,1208,2287
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,NS16,21603,13494
2024-05,WEEKDAY,8,TRAIN,NS16,117611,64778
2024-05,WEEKDAY,20,TRAIN,EW15,64735,13758
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,EW15,9958,4908
2024-05,WEEKDAY,18,TRAIN,CC27,53997,4708
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,CC27,1775,1081
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,NS27/CE2/TE20,2221,3019
2024-05,WEEKDAY,15,TRAIN,NS27/CE2/TE20,4154,3389
2024-05,WEEKDAY,14,TRAIN,TE13,3687,4882
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,TE13,1922,1920
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,NS20,7793,17023
2024-05,WEEKDAY,8,TRAIN,NS20,32679,152605
2024-05,WEEKDAY,6,TRAIN,CC5,1561,1686
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,CC5,504,411
2024-05,WEEKDAY,23,TRAIN,NE11,1893,3997
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,NE11,825,1908
2024-05,WEEKDAY,22,TRAIN,NS21/DT11,39314,43748
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,NS21/DT11,18993,21003
2024-05,WEEKDAY,20,TRAIN,EW16/NE3/TE17,35554,18266
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,EW16/NE3/TE17,10462,8357
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,NS13,27512,27114
2024-05,WEEKDAY,14,TRAIN,NS13,40361,46682
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,EW31,2208,5738
2024-05,WEEKDAY,7,TRAIN,EW31,4534,38789
2024-05,WEEKDAY,0,TRAIN,PW3,7,179
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,PW3,9,145
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,TE16,758,970
2024-05,WEEKDAY,6,TRAIN,TE16,4008,2831
2024-05,WEEKDAY,11,TRAIN,CG1/DT35,7751,15570
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,CG1/DT35,3674,8343
